DateCreated,UserName,UserID,ChannelID
2023-05-14,Cortana,681743807649546272, 1083640013180387352
2023-05-15,Cortana,681743807649546272, 1083640013180387352
2023-05-19,Cortana,681743807649546272, 1083640013180387352
2023-05-19,Cortana,681743807649546272, 1083640013180387352
2023-05-19,Cortana,681743807649546272, 1083640013180387352
2023-05-19,Cortana,681743807649546272, 1083640013180387352
2023-05-19,Cortana,681743807649546272, 1083640013180387352
